Date,price_return,position,strategy_return,strategy_equity,benchmark_equity
2015-06-10,-0.001798340168957413,0.0,-0.0,1.0,1.0389895841322265
2015-06-11,-0.011846641919510792,0.0,-0.0,1.0,1.0266810465709106
2015-06-12,0.005819380324201706,0.0,0.0,1.0,1.0326556940525562
2015-06-15,-0.002354733844140977,0.0,-0.0,1.0,1.0302240647404257
2015-06-16,0.0010544022422955823,0.0,0.0,1.0,1.031310335304355
2015-06-17,0.00015398494619422998,0.0,0.0,1.0,1.0314691415708463
2015-06-18,0.0007371720960922534,0.0,0.0,1.0,1.0322295118399927
2015-06-19,-0.004274264414695139,0.0,-0.0,1.0,1.0278174899697368
2015-06-22,-0.002040612778048123,0.0,-0.0,1.0,1.0257201124662032
2015-06-23,0.005116034532192115,0.0,0.0,1.0,1.0309677319819444
2015-06-24,0.0038985793059063134,0.0,0.0,1.0,1.0349870414469062
2015-06-25,-7.268436543284018e-05,0.0,-0.0,1.0,1.0349118140705675
2015-06-26,-0.0020427639364228867,0.0,-0.0,1.0,1.0327977335394063
2015-06-29,-0.007977475885075025,0.0,-0.0,1.0,1.0245586145259356
2015-06-30,0.0004730259473586518,0.0,0.0,1.0,1.0250432573351962
2015-07-01,-0.002315126650936472,0.0,-0.0,1.0,1.0226701523717767
2015-07-02,0.007631576289767628,0.0,0.0,1.0,1.0304747376588703
2015-07-03,-0.0021164578945828127,0.0,-0.0,1.0,1.028293781265184
2015-07-06,-0.005298275114139606,0.0,-0.0,1.0,1.0228455979138822
2015-07-07,0.0016665908341555458,0.0,0.0,1.0,1.0245502630121217
2015-07-08,-0.000986878805371405,0.0,-0.0,1.0,1.0235391560725173
2015-07-09,-0.013290867666284067,0.0,-0.0,1.0,1.0099354325978975
2015-07-10,0.006933506312231552,0.0,0.0,1.0,1.0169378262947613
2015-07-13,0.006540717082860414,0.0,0.0,1.0,1.0235893289074143
2015-07-14,0.00876761264281134,0.0,0.0,1.0,1.0325637636485896
2015-07-15,-0.002023144781236663,0.0,-0.0,1.0,1.0304747376588699
2015-07-16,0.004459966373004276,0.0,0.0,1.0,1.0350706203370588
2015-07-17,0.0022523558765399354,0.0,0.0,1.0,1.0374019677314088
2015-07-20,-5.641434133674128e-05,0.0,-0.0,1.0,1.0373434433826978
2015-07-21,0.0012244077696395017,0.0,0.0,1.0,1.0386135747545602
2015-07-22,-0.003491706054882804,0.0,-0.0,1.0,1.0349870414469062
2015-07-23,0.0016793168260980096,0.0,0.0,1.0,1.0367251126004013
2015-07-24,-0.0015475492596440654,0.0,-0.0,1.0,1.0351207294199423
2015-07-27,-0.0009121941530516597,0.0,-0.0,1.0,1.0341764983428627
2015-07-28,-0.00422583989114933,0.0,-0.0,1.0,1.0298062340416763
2015-07-29,0.0027263756976665388,0.0,0.0,1.0,1.032613872731473
2015-07-30,0.0029456047540608044,0.0,0.0,1.0,1.0356555450641
2015-07-31,0.001056936433122102,0.0,0.0,1.0,1.0367501671418433
2015-08-03,-0.000249842672292111,0.0,-0.0,1.0,1.0364911427095853
2015-08-04,-0.0007658918091093536,0.0,-0.0,1.0,1.0356973026331697
2015-08-05,0.0026544223742883677,0.0,0.0,1.0,1.0384464807262692
2015-08-06,0.003669321612917553,0.0,0.0,1.0,1.0422568748418564
2015-08-07,3.205165258379772e-05,0.0,0.0,1.0,1.042290280897112
2015-08-10,-0.003479388970731523,0.0,-0.0,1.0,1.0386637475894578
2015-08-11,0.002518068406757834,0.0,0.0,1.0,1.0412791739575076
2015-08-12,0.0036673600364898196,0.0,0.0,1.0,1.0450979195869086
2015-08-13,-0.0065163703797463945,0.0,-0.0,1.0,1.0382876744597778
2015-08-14,0.0008691940877363358,0.0,0.0,1.0,1.0391901479677876
2015-08-17,-0.00010453662576259681,0.0,-0.0,1.0,1.0390815145361934
2015-08-18,0.0007077206835373051,0.0,0.0,1.0,1.0398168940159118
2015-08-19,-0.0005384315150305241,0.0,-0.0,1.0,1.0392570238303125
2015-08-20,-0.0038111699275823474,0.0,-0.0,1.0,1.0352962387140616
2015-08-21,-0.0038500124511774425,0.0,-0.0,1.0,1.0313103353043553
2015-08-24,-0.013676842778217346,0.0,-0.0,1.0,1.017205265992847
2015-08-25,-0.02339565208753236,0.0,-0.0,1.0,0.9934070854880725
2015-08-26,-0.0028935917553972734,0.0,-0.0,1.0,0.990532570935751
2015-08-27,0.01280578479817085,0.0,0.0,1.0,1.003217117874733
2015-08-28,0.007871193134930232,0.0,0.0,1.0,1.0111136335657933
2015-08-31,0.002363603519648816,0.0,0.0,1.0,1.0135035053088544
2015-09-01,-0.0016489918724797992,0.0,-0.0,1.0,1.0118322462658702
2015-09-02,-0.011347030569559324,0.0,-0.0,1.0,1.0003509548362255
2015-09-03,0.007225539987677276,0.0,0.0,1.0,1.0075790306621057
2015-09-04,-0.0043456797747398745,0.0,-0.0,1.0,1.0032004148471054
2015-09-07,-0.007429851842719715,0.0,-0.0,1.0,0.9957467843962364
2015-09-08,0.002005625945319167,0.0,0.0,1.0,0.9977438799819897
2015-09-09,0.005745224240418345,0.0,0.0,1.0,1.0034761423069913
2015-09-10,0.0015738576857309283,0.0,0.0,1.0,1.0050554709460089
2015-09-11,0.0028351271081563656,0.0,0.0,1.0,1.0079049309568888
2015-09-14,0.0014673834047216339,0.0,0.0,1.0,1.009383913926112
2015-09-15,-0.0036093663521058472,0.0,-0.0,1.0,1.0057406775908302
2015-09-16,0.0006148014056444051,0.0,0.0,1.0,1.0063590083731269
2015-09-17,0.0007390314861241976,0.0,0.0,1.0,1.0071027393666594
2015-09-18,-0.0039577922429373524,0.0,-0.0,1.0,1.0031168359569531
2015-09-21,-0.00037484105957363845,0.0,-0.0,1.0,1.0027408265792868
2015-09-22,0.004141645904819802,0.0,0.0,1.0,1.0068938240172844
2015-09-23,-0.003468931133853159,0.0,-0.0,1.0,1.0034009786826665
2015-09-24,0.0009992930992483995,0.0,0.0,1.0,1.0044036703564432
2015-09-25,0.0003327863273121512,0.0,0.0,1.0,1.0047379221650399
2015-09-28,0.0010645239048971966,0.0,0.0,1.0,1.0058074897013414
2015-09-29,-0.0043865470434764076,0.0,-0.0,1.0,1.0013954678310855
2015-09-30,0.00016692484205793612,0.0,0.0,1.0,1.0015626256113908
2015-10-01,-8.338483885372838e-06,0.0,-0.0,1.0,1.001554274097577
2015-10-02,-0.0004088437297165015,0.0,-0.0,1.0,1.0011447949126413
2015-10-05,0.0015441548431531782,0.0,0.0,1.0,1.0026907174964033
2015-10-06,0.0038834599600647834,0.0,0.0,1.0,1.0065846267501293
2015-10-07,-0.0018346242690510106,0.0,-0.0,1.0,1.0047379221650399
2015-10-08,-0.0027029021458433444,0.0,-0.0,1.0,1.0020222138792099
2015-10-09,0.00011674885425483339,0.0,0.0,1.0,1.0021391988246182
2015-10-12,0.0020845666871127655,0.0,0.0,1.0,1.004228224814338
2015-10-13,-0.0013979086727600176,0.0,-0.0,1.0,1.0028244054694395
2015-10-14,-0.0024247807481232453,0.0,-0.0,1.0,1.000392776157309
2015-10-15,-0.0074340075223331414,0.0,-0.0,1.0,0.9929558487340678
2015-10-16,0.001851394574712728,0.0,0.0,1.0,0.9947942018053434
2015-10-19,0.001847909161438288,0.0,0.0,1.0,0.9966324911246052
2015-10-20,0.0019535651508539864,0.0,0.0,1.0,0.998579477627475
2015-10-21,0.0023179370481571926,0.0,0.0,1.0,1.0008941219941971
2015-10-22,0.0005176497744812103,0.0,0.0,1.0,1.001412234610727
2015-10-23,0.00849449873442909,0.0,0.0,1.0,1.0099187295702696
2015-10-26,0.0036074549650466636,0.0,0.0,1.0,1.0135619659055515
2015-10-27,-0.00286077140944474,0.0,-0.0,1.0,1.0106623968117883
2015-10-28,-0.0039024723795650917,0.0,-0.0,1.0,1.0067183147231653
2015-10-29,0.0031790569420449,0.0,0.0,1.0,1.0099187295702696
2015-10-30,0.0011583599945510503,0.0,0.0,1.0,1.0110885790243516
2015-11-02,-0.00417353101998319,0.0,-0.0,1.0,1.0068687694758427
2015-11-03,0.002431630033606913,0.0,0.0,1.0,1.009317101815601
2015-11-04,0.0025416365982027234,0.0,0.0,1.0,1.0118824191007676
2015-11-05,0.0032618740582570638,0.0,0.0,1.0,1.0151830521136387
2015-11-06,0.0014816059621436395,0.0,0.0,1.0,1.0166871533763173
2015-11-09,0.012574988101605733,0.0,0.0,1.0,1.02947198223308
2015-11-10,-0.0009983236386763572,0.0,-0.0,1.0,1.0284442360178616
2015-11-11,5.6843720495303174e-05,0.0,0.0,1.0,1.0285026966145587
2015-11-12,-0.0026566885263907825,0.0,-0.0,1.0,1.0257702853011008
2015-11-13,-0.001604847133058862,0.0,-0.0,1.0,1.0241240807995584
2015-11-16,-0.0015992097700076036,0.0,-0.0,1.0,1.0224862915638437
2015-11-17,0.007371452706220527,0.0,0.0,1.0,1.0300235009048655
