Date,price_return,position,strategy_return,strategy_equity,benchmark_equity
2015-11-16,-0.0106357861339621,0.0,-0.0,0.9917415143501048,0.8843972326514812
2015-11-17,-0.001122239175204931,0.0,-0.0,0.9917415143501048,0.8834047274305569
2015-11-18,-0.0041297241541460306,0.0,-0.0,0.9917415143501048,0.8797565095898001
2015-11-19,0.002453995013387056,0.0,0.0,0.9917415143501048,0.8819154276773283
2015-11-20,0.00526656430500827,0.0,0.0,0.9917415143501048,0.8865600919887698
2015-11-23,-0.007938201480457985,0.0,-0.0,0.9917415143501048,0.8795223993540296
2015-11-24,9.57840456268233e-05,0.0,0.0,0.9917415143501048,0.8796066435676592
2015-11-25,0.00017037845636669324,0.0,0.0,0.9917415143501048,0.8797565095898001
2015-11-26,-0.0017743892564051622,0.0,-0.0,0.9917415143501048,0.8781954790909314
2015-11-27,-0.0019301317657413053,0.0,-0.0,0.9917415143501048,0.8765004461002076
2015-11-30,-0.002021322757389532,0.0,-0.0,0.9917415143501048,0.8747287558016432
2015-12-01,-0.0009516000747492592,0.0,-0.0,0.9917415143501048,0.873896363852237
2015-12-02,0.00500483074575464,0.0,0.0,0.9917415143501048,0.8782700672426479
2015-12-03,-0.0012098339395217872,0.0,-0.0,0.9917415143501048,0.8772075063072317
2015-12-04,0.028545173695213588,0.0,0.0,0.9917415143501048,0.9022475469415168
2015-12-07,-0.002927824698325421,0.0,-0.0,0.9917415143501048,0.8996059242895779
2015-12-08,-0.004593567319035707,0.0,-0.0,0.9917415143501048,0.8954735239157503
2015-12-09,0.005534087591859249,0.0,0.0,0.9917415143501048,0.900429152833291
2015-12-10,0.011381609745304333,0.0,0.0,0.9917415143501048,0.9106774860541345
2015-12-11,-0.00633896040313664,0.0,-0.0,0.9917415143501048,0.9049047375300093
2015-12-14,0.003273214962167037,0.0,0.0,0.9917415143501048,0.9078666852562284
2015-12-15,0.0008245063652065898,0.0,0.0,0.9917415143501048,0.9086152271169812
2015-12-16,-0.00516201372972902,0.0,-0.0,0.9917415143501048,0.9039249428395625
2015-12-17,-0.005643780194730885,0.0,-0.0,0.9917415143501048,0.8988233891496413
2015-12-18,-0.002797894415359825,0.0,-0.0,0.9917415143501048,0.8963085762087447
2015-12-21,0.0023806451002967854,0.0,0.0,0.9917415143501048,0.89844236882905
2015-12-22,0.003961352657004813,0.0,0.0,0.9917415143501048,0.9020014158939766
2015-12-23,0.003394516187773089,0.0,0.0,0.9917415143501048,0.905063274301623
2015-12-24,-0.0037309703745428413,0.0,-0.0,0.9917415143501048,0.901686510038117
2015-12-25,0.00557277537829437,0.0,0.0,0.9917415143501048,0.9067114064201975
2015-12-28,-0.0003618671169611787,0.0,-0.0,0.9917415143501048,0.9063832973776405
2015-12-29,0.0008450970943074676,0.0,0.0,0.9917415143501048,0.9071492792685831
2015-12-30,-0.0043056607474738495,0.0,-0.0,0.9917415143501048,0.9032434022247372
2015-12-31,0.0005467392219722367,0.0,0.0,0.9917415143501048,0.9037372408197211
2016-01-01,-0.0068520930021604975,0.0,-0.0,0.9917415143501048,0.8975447491961084
2016-01-04,-0.00046677878725343014,0.0,-0.0,0.9917415143501048,0.8971257943465729
2016-01-05,-0.0024361372030363704,0.0,-0.0,0.9917415143501048,0.8949402728231617
2016-01-06,-0.006978129118013876,0.0,-0.0,0.9917415143501048,0.8886952640464911
2016-01-07,0.0025115788964840124,0.0,0.0,0.9917415143501048,0.8909272923170756
2016-01-08,0.013635580932217062,0.0,0.0,0.9917415143501048,0.9030756035161861
2016-01-11,0.0013785581885210618,0.0,0.0,0.9917415143501048,0.9043205457842669
2016-01-12,-0.007589664336749347,0.0,-0.0,0.9917415143501048,0.8974570563889384
2016-01-13,-0.0012904642443472003,0.0,-0.0,0.9917415143501048,0.8962989201468313
2016-01-14,0.003875405701209589,0.0,0.0,0.9917415143501048,0.8997724420919564
2016-01-15,-0.0024866815033844913,0.0,-0.0,0.9917415143501048,0.8975349946029513
2016-01-18,0.005623801410034268,0.0,0.0,0.9917415143501048,0.9025825531711544
2016-01-19,-0.0022880082669158863,0.0,-0.0,0.9917415143501048,0.9005174368279247
2016-01-20,0.0016479181916557728,0.0,0.0,0.9917415143501048,0.9020014158939766
2016-01-21,-0.003295766625946994,0.0,-0.0,0.9917415143501048,0.8990286297309164
2016-01-22,-0.001379393487719649,0.0,-0.0,0.9917415143501048,0.897788515493792
2016-01-25,-0.005799128462548264,0.0,-0.0,0.9917415143501048,0.892582124560243
2016-01-26,0.00500327082593266,0.0,0.0,0.9917415143501048,0.8970479546638043
2016-01-27,0.0010972959946609073,0.0,0.0,0.9917415143501048,0.8980322817914757
2016-01-28,0.003959650601896625,0.0,0.0,0.9917415143501048,0.9015881758565939
2016-01-29,0.0026577337494810838,0.0,0.0,0.9917415143501048,0.903984357179701
2016-02-01,-0.010154779567405514,0.0,-0.0,0.9917415143501048,0.8948045953001584
2016-02-02,0.006592904421440338,0.0,0.0,0.9917415143501048,0.900703956472838
2016-02-03,0.0022717767915581,0.0,0.0,0.9917415143501048,0.9027501548172175
2016-02-04,0.015471940292968833,0.0,0.0,0.9917415143501048,0.9167174513120179
2016-02-05,0.009822411750006088,0.0,0.0,0.9917415143501048,0.9257218275772207
2016-02-08,-0.004903881349764272,0.0,-0.0,0.9917415143501048,0.921182197571895
2016-02-09,0.004017161796092905,0.0,0.0,0.9917415143501048,0.9248827355032218
2016-02-10,0.008952991441609548,0.0,0.0,0.9917415143501048,0.9331632027186745
2016-02-11,-0.000800888294402502,0.0,-0.0,0.9917415143501048,0.93241584323285
2016-02-12,0.003282205532217697,0.0,0.0,0.9917415143501048,0.9354762236718362
2016-02-15,-0.0081276913116195,1.0,-0.008327691311619501,0.9834825971576792,0.927872961696472
2016-02-16,-0.004626080607256444,1.0,-0.004626080607256444,0.9789329273873938,0.9235805465823704
2016-02-17,-0.00241884576687057,1.0,-0.00241884576687057,0.9765650396199326,0.9213465476869056
2016-02-18,-0.0021578888493676285,1.0,-0.0021578888493676285,0.9744577208102545,0.9193583842452486
2016-02-19,-0.0010777409623446976,1.0,-0.0010777409623446976,0.9734075078084642,0.9183675540554724
